"storeLocation","customer.gender","customer.age","customer.email","customer.satisfaction","couponUsed","purchaseMethod"
"Denver",F,41,def@nubhoc.ax,1,FALSE,"In store"
"Seattle",F,51,hajdiot@hojlovve.uz,4,FALSE,"In store"
"Denver",F,71,ovo@ziflivwuw.ao,4,FALSE,"Online"
"London",M,31,vu@gehbu.tp,5,FALSE,"Online"
"Denver",F,42,waitwo@logejfe.bt,5,FALSE,"Online"
"Seattle",M,46,nakiki@zu.eu,4,FALSE,"Online"
"Denver",F,39,demozu@be.ee,5,FALSE,"In store"
"Denver",F,29,lahun@bowaru.pk,2,FALSE,"In store"
"London",M,25,igfup@gek.ch,4,FALSE,"In store"
"Seattle",F,43,rozuva@gat.no,5,FALSE,"In store"
"Seattle",F,37,ilozemrah@ifejujem.rs,4,FALSE,"In store"
"London",F,49,egu@vusgirren.sv,3,FALSE,"In store"
"Seattle",F,55,ha@jaspoje.gh,3,FALSE,"In store"
"Denver",M,34,juvuz@dip.mv,5,FALSE,"Phone"
"London",M,48,teboffu@kog.sd,4,FALSE,"Online"
"Seattle",F,30,caigi@zawwu.fk,4,FALSE,"Online"
"London",M,50,vajaw@mepep.gh,4,FALSE,"In store"
"Denver",F,70,vejacliz@omo.lu,4,FALSE,"Online"
"Seattle",F,30,ceepo@ido.tl,2,FALSE,"In store"
"Austin",M,59,ela@icoecacu.mk,5,FALSE,"Online"
"Seattle",F,25,sorugawe@dutuhkom.gt,2,FALSE,"Phone"
"London",F,59,pa@pud.is,5,FALSE,"In store"
"Austin",M,27,wol@nemfiwwa.gl,4,FALSE,"Online"
"Seattle",M,46,runas@cotdar.sc,5,FALSE,"In store"
"Denver",M,26,rijozwar@modisivu.cg,5,FALSE,"In store"
"Seattle",M,27,ta@jigpi.sn,3,FALSE,"Online"
"London",F,60,ha@gohguvori.al,4,FALSE,"In store"
"Seattle",F,37,abcij@pov.mo,3,FALSE,"Phone"
"Seattle",F,41,dimvonud@uco.je,5,FALSE,"Phone"
"New York",F,64,ko@tu.bh,4,FALSE,"In store"
"Denver",F,25,moenem@zil.tw,4,FALSE,"In store"
"Denver",F,39,zamu@ke.cw,5,FALSE,"In store"
"Seattle",F,58,carorucaz@wutowog.tm,5,FALSE,"In store"
"Denver",F,17,hawez@nid.af,5,FALSE,"In store"
"Seattle",M,37,evupim@co.dj,5,FALSE,"Online"
"London",M,37,fitrih@ilu.tm,5,FALSE,"Phone"
"Seattle",M,49,keppito@doslojez.is,4,FALSE,"In store"
"London",M,24,oj@eteac.pk,2,FALSE,"Online"
"Denver",F,59,megombe@sana.co,4,FALSE,"Online"
"Denver",M,66,wegjaitu@lo.no,5,FALSE,"Online"
"Denver",F,75,kaz@hisjec.bf,3,FALSE,"Online"
"Denver",M,43,fi@ome.fk,3,FALSE,"Phone"
"Seattle",M,50,top@cofeka.gg,1,FALSE,"In store"
"Denver",F,41,zimcucum@woedipa.bz,3,TRUE,"Online"
"Denver",F,59,minwerma@cehoc.ro,5,FALSE,"In store"
"Austin",M,51,bihpeb@cibwartez.ml,5,FALSE,"In store"
"London",F,71,da@ac.ne,3,FALSE,"Online"
"Denver",F,73,iw@ciop.la,3,FALSE,"In store"
"Denver",F,42,coka@ebgeja.hn,4,FALSE,"In store"
"Seattle",M,42,bu@nadni.fk,4,FALSE,"Phone"
"Seattle",M,45,kihasu@kofi.ni,5,FALSE,"In store"
"Seattle",F,25,nokini@ser.dj,4,FALSE,"In store"
"New York",M,38,jesorgu@he.vu,2,FALSE,"Online"
"Denver",F,36,kom@vuiludud.an,3,FALSE,"In store"
"Austin",F,61,lazpuwred@iti.td,5,FALSE,"In store"
"London",F,33,huwabapu@jiwpu.ax,5,FALSE,"Online"
"Austin",M,57,aha@fuswoivo.ky,4,TRUE,"In store"
"Denver",M,34,ugeisueme@zuwvawi.va,4,FALSE,"Online"
"Seattle",F,36,te@fi.gb,1,FALSE,"In store"
"Austin",M,59,joru@jogfefka.kh,4,FALSE,"In store"
"Seattle",F,28,de@liva.ee,3,FALSE,"Online"
"Denver",M,35,gudef@rep.za,5,TRUE,"In store"
"Denver",M,48,nol@wi.st,4,FALSE,"In store"
"Austin",M,43,wowo@wih.ga,5,FALSE,"In store"
"Denver",M,18,resaboj@uvi.sa,5,FALSE,"Phone"
"London",F,64,rocu@geto.tz,1,FALSE,"In store"
"London",F,75,difbul@fumi.ru,5,FALSE,"In store"
"San Diego",F,49,comrufpo@jodte.ky,2,FALSE,"In store"
"San Diego",M,34,nuz@boz.bs,5,FALSE,"Online"
"London",M,26,re@he.mp,3,FALSE,"Online"
"London",M,39,kir@gow.tl,3,FALSE,"In store"
"Denver",F,54,anpof@eso.ve,4,FALSE,"Online"
"Seattle",F,25,ruli@bavgos.pr,4,FALSE,"In store"
"Austin",M,36,taazbat@fuizjo.lt,5,FALSE,"Phone"
"London",F,19,fega@puzurboz.aw,3,FALSE,"In store"
"Seattle",M,66,wefkoj@nerumi.ca,2,FALSE,"In store"
"Denver",M,64,tof@ba.mt,5,FALSE,"Phone"
"Denver",M,38,admitib@itahuco.ai,1,FALSE,"In store"
"Denver",F,49,cokig@pebsu.om,5,FALSE,"In store"
"London",F,23,ba@du.fr,5,FALSE,"In store"
"Denver",M,61,tode@ofjouhu.sh,4,FALSE,"Phone"
"Denver",F,37,futaj@tihaz.ss,2,FALSE,"In store"
"London",M,22,mepajat@zijvoebo.yt,3,FALSE,"Phone"
"Austin",F,75,edcabti@lo.gy,3,FALSE,"In store"
"Denver",M,47,eduzanec@togkilsi.sn,3,FALSE,"In store"
"Denver",F,28,kidrikot@zekletdib.iq,1,FALSE,"In store"
"Seattle",F,28,empor@voc.ss,4,FALSE,"In store"
"Seattle",M,63,ba@icili.sy,5,TRUE,"In store"
"New York",M,45,fi@retmosi.is,5,FALSE,"Online"
"New York",M,60,fu@filfut.bd,3,TRUE,"Online"
"Seattle",M,23,gemhop@essez.tz,3,TRUE,"In store"
"London",M,57,gah@gefjiwev.sn,3,FALSE,"Phone"
"Seattle",M,45,hofiso@duf.io,4,FALSE,"Online"
"Denver",M,24,cub@ab.uy,5,TRUE,"In store"
"Seattle",M,45,ut@gubobna.gn,5,FALSE,"Phone"
"San Diego",M,70,ferpujlab@pazfekagu.dz,4,FALSE,"In store"
"Denver",M,48,upa@oti.mw,4,FALSE,"Online"
"Denver",F,28,ufbegulu@kabu.ke,4,FALSE,"Online"
"Denver",M,48,buf@sobobovu.mw,5,FALSE,"Phone"
"London",M,26,ri@lolpefsup.org,5,FALSE,"Phone"
"London",M,26,dibgod@ev.gu,4,FALSE,"In store"
"London",F,33,macsekgum@code.pe,5,FALSE,"In store"
"Seattle",M,32,ni@gihliwol.gw,3,FALSE,"Online"
"London",F,42,pogezkuh@honol.se,5,FALSE,"Phone"
"Denver",M,54,pola@car.cv,3,FALSE,"In store"
"Austin",M,59,ceb@voto.sj,2,FALSE,"Phone"
"New York",F,16,rorgo@apa.gl,4,FALSE,"Online"
"Austin",M,20,tus@rekatcaz.il,3,FALSE,"Online"
"Seattle",F,31,gaaw@zi.gn,4,FALSE,"In store"
"Seattle",M,47,eldujo@jezecez.gov,4,FALSE,"In store"
"London",F,17,zizi@tikohsa.lv,3,FALSE,"Online"
"Seattle",F,68,vad@luisne.cn,4,FALSE,"In store"
"London",M,19,peh@itudo.gn,3,FALSE,"Online"
"New York",M,25,naogici@hec.tj,2,FALSE,"In store"
"Austin",F,65,ze@if.bg,4,FALSE,"In store"
"Denver",F,23,ca@japhe.az,5,FALSE,"Online"
"Seattle",M,50,ruiju@biv.pm,3,FALSE,"Phone"
"Seattle",M,68,wune@wuzkehap.bj,3,FALSE,"In store"
"Austin",M,59,vev@zeder.gg,5,FALSE,"Online"
"Denver",F,43,wehgi@bibwe.bf,2,TRUE,"In store"
"Denver",M,68,esaerki@obibe.lk,4,FALSE,"Phone"
"New York",F,72,himu@mo.hm,3,TRUE,"In store"
"Seattle",M,38,jupcosav@erbev.at,5,FALSE,"In store"
"London",M,41,to@lojigom.iq,4,FALSE,"In store"
"London",M,50,gif@etariguju.fk,4,FALSE,"In store"
"London",M,61,ala@asdelin.pn,5,TRUE,"In store"
"Seattle",M,65,guse@elima.er,3,TRUE,"In store"
"New York",M,43,enaresjip@lew.ee,4,TRUE,"Online"
"Seattle",M,23,tan@jus.la,5,FALSE,"Phone"
"Austin",M,69,gefru@jevur.an,4,FALSE,"In store"
"Denver",F,57,uputapum@ewe.ms,5,FALSE,"Online"
"Denver",F,57,waj@as.id,2,FALSE,"In store"
"Seattle",F,54,kiclupnaf@zantigve.cw,5,FALSE,"Online"
"Denver",F,53,jenepi@putegfok.pt,5,FALSE,"In store"
"Denver",M,38,ohenovab@veho.py,5,TRUE,"In store"
"Seattle",F,61,mutotja@vaz.cu,4,FALSE,"Online"
"Denver",M,51,apuhuk@bancujba.re,5,FALSE,"In store"
"Seattle",F,44,nuaji@abbavene.pe,1,FALSE,"In store"
"Austin",M,26,hanvigu@wukufu.lb,5,FALSE,"In store"
"Denver",F,34,sid@welafi.il,4,FALSE,"In store"
"Austin",M,25,ar@babjug.dk,5,TRUE,"Online"
"Denver",M,65,uzimijros@el.ki,5,FALSE,"In store"
"London",F,60,fakuma@hedozvu.mz,5,FALSE,"In store"
"San Diego",F,40,or@mol.th,1,FALSE,"In store"
"Seattle",M,19,korkez@zegfuj.dm,5,FALSE,"Online"
"Denver",F,36,lagev@jinicmaj.ai,5,FALSE,"In store"
"Denver",F,37,setvin@niocamo.cr,5,FALSE,"Online"
"Denver",M,47,wizjipo@polwucaf.hn,1,FALSE,"Online"
"New York",M,46,zomoapa@foez.ie,5,FALSE,"In store"
"New York",F,68,ruc@zi.fo,5,FALSE,"In store"
"San Diego",M,66,ci@azoti.gd,4,FALSE,"Online"
"Denver",F,48,leja@ne.th,5,FALSE,"Online"
"Denver",M,57,fiptisba@pamifa.pn,1,FALSE,"In store"
"San Diego",F,46,aj@elasako.ne,5,TRUE,"Online"
"Seattle",M,47,ipite@fosuwel.tk,3,FALSE,"In store"
"London",M,46,jiguhe@nupija.pr,5,FALSE,"In store"
"San Diego",M,43,hotiha@obudpec.am,4,FALSE,"Phone"
"London",F,39,azanuv@so.aq,5,FALSE,"Online"
"Denver",F,30,ehfassaw@zaveftaf.gi,1,FALSE,"Online"
"London",F,49,eso@kuidina.ro,4,FALSE,"In store"
"Denver",M,35,vawgahto@uw.gp,5,TRUE,"In store"
"New York",M,25,uk@waat.pt,5,FALSE,"Online"
"Seattle",M,54,zamis@mo.ug,4,FALSE,"Online"
"Seattle",M,32,ohzagip@curonjed.mx,5,FALSE,"Online"
"San Diego",F,49,lutni@taedmu.kr,4,FALSE,"In store"
"Seattle",M,66,maho@hip.td,5,FALSE,"In store"
"Austin",F,56,ade@so.ru,2,TRUE,"In store"
"Denver",M,26,po@kiemoju.cy,5,FALSE,"In store"
"New York",F,43,tuvjebfe@numeguha.zw,4,FALSE,"In store"
"Seattle",F,44,nomusbe@hachac.fm,4,FALSE,"Phone"
"London",M,47,lafut@baepo.aq,1,FALSE,"Online"
"New York",F,60,aswabor@ew.mz,5,TRUE,"Phone"
"New York",M,35,re@ligreh.by,5,FALSE,"Online"
"London",F,59,vakzikza@basije.tj,2,FALSE,"Phone"
"Denver",M,32,kajzojef@ojucu.su,4,TRUE,"Online"
"Seattle",M,71,kijlu@podu.ss,4,FALSE,"In store"
"London",F,33,ic@pi.by,4,FALSE,"In store"
"Seattle",F,62,eltup@jozfiwa.lt,3,FALSE,"In store"
"Seattle",F,50,tunikohe@wofre.ne,1,TRUE,"Phone"
"London",M,66,zeb@keat.ai,5,FALSE,"In store"
"Austin",F,72,zi@noza.tk,1,FALSE,"Online"
"Austin",M,37,va@zap.ax,2,FALSE,"In store"
"Seattle",M,36,dofmafas@rapepla.bz,5,TRUE,"In store"
"Denver",M,45,fa@cup.pm,5,FALSE,"In store"
"Seattle",F,37,butebu@ude.iq,1,FALSE,"Phone"
"London",M,40,li@odre.ht,3,FALSE,"In store"
"Seattle",F,25,go@zeala.ug,4,FALSE,"In store"
"San Diego",F,29,dobar@isfu.bi,1,FALSE,"Online"
"San Diego",M,65,pit@ujelinhe.bt,5,FALSE,"Online"
"Austin",M,46,wi@wafe.to,5,FALSE,"In store"
"Denver",F,43,jac@zut.nf,1,FALSE,"In store"
"Denver",M,19,rakur@li.iq,5,FALSE,"Phone"
"Denver",F,64,jepandor@ebabev.mg,2,TRUE,"In store"
"London",M,16,licani@ip.tp,4,FALSE,"In store"
"Denver",F,30,ged@jipaere.km,4,TRUE,"Online"
"Denver",F,50,ho@ekjiknev.gov,1,FALSE,"In store"
"Seattle",F,27,ofjo@kafojuwe.st,3,FALSE,"In store"
"London",M,65,akpenzo@nu.ee,2,FALSE,"In store"
"New York",F,44,ki@baani.gov,2,FALSE,"In store"
"Denver",F,48,opu@upbin.ms,5,FALSE,"Online"
"Seattle",F,69,ib@wulcopnim.aq,4,FALSE,"In store"
"Denver",M,41,lojajama@zit.ua,5,FALSE,"Online"
"San Diego",F,25,bucjif@beg.km,3,FALSE,"In store"
"Denver",F,34,uswalo@peddejak.mn,5,FALSE,"In store"
"Denver",F,37,mirew@mibuc.lv,5,FALSE,"Phone"
"New York",F,67,zagno@dipcasmo.eh,4,FALSE,"In store"
"San Diego",F,43,jife@medmap.is,4,FALSE,"Online"
"Denver",F,36,bevtod@fedpehog.sg,4,FALSE,"In store"
"Denver",M,21,wesgamzu@sucik.kp,5,FALSE,"In store"
"London",M,54,hof@moudelo.pr,5,FALSE,"Phone"
"Austin",F,39,hu@jilegoka.ar,5,FALSE,"In store"
"Seattle",M,44,noku@bu.ki,5,FALSE,"In store"
"Denver",M,55,jatmuko@jig.cg,4,FALSE,"In store"
"Austin",F,26,ziktigze@jo.kn,4,FALSE,"Phone"
"Denver",M,49,bolac@dahi.si,5,FALSE,"Phone"
"Denver",M,16,lokev@diza.au,5,FALSE,"In store"
"Denver",F,25,wu@wajgaaf.tv,1,FALSE,"Online"
"Denver",M,26,erfaludi@vubwubom.sv,3,FALSE,"Phone"
"Denver",F,58,bi@lorena.aw,5,FALSE,"In store"
"Seattle",F,67,wemzogket@et.cn,3,FALSE,"In store"
"Denver",F,47,ivo@lifpieci.ag,4,FALSE,"In store"
"New York",F,42,vumhemete@jusme.mu,5,TRUE,"Online"
"Austin",F,74,pu@ukowoid.cn,2,FALSE,"In store"
"Denver",F,24,jobped@oragoco.ni,5,FALSE,"In store"
"Austin",F,36,jeesro@zi.tr,3,FALSE,"Online"
"Seattle",M,24,nubu@takvi.sx,4,FALSE,"In store"
"Seattle",F,39,roni@zimuz.hm,2,TRUE,"Online"
"Seattle",F,46,futme@nocne.ga,5,FALSE,"In store"
"London",F,34,mudsa@vu.cy,4,FALSE,"Online"
"London",F,41,catkiwnoj@gevusfi.ee,5,FALSE,"In store"
"London",F,23,ricoh@on.sm,4,FALSE,"In store"
"New York",M,49,cebsajeh@toh.li,1,FALSE,"Online"
"London",F,45,mutdatsun@sufow.bi,2,FALSE,"Online"
"Seattle",F,62,juromafud@hidew.lr,5,FALSE,"In store"
"San Diego",M,29,sodazib@ocakus.lc,1,FALSE,"Online"
"London",M,23,eggera@fih.et,5,FALSE,"Online"
"Denver",M,38,guz@bus.ms,3,FALSE,"In store"
"London",M,41,ribpocpah@rivetpin.mp,5,FALSE,"Online"
"Austin",F,28,pifoen@wogge.om,3,FALSE,"In store"
"London",F,46,be@fefofo.no,5,FALSE,"Online"
"London",M,16,ni@ubmov.ch,4,FALSE,"In store"
"Austin",M,26,sop@ewomu.bf,5,FALSE,"In store"
"Denver",M,70,vim@cefo.se,3,FALSE,"In store"
"Austin",F,24,luca@rof.pe,5,FALSE,"Online"
"Seattle",M,26,ulipetpod@ut.wf,4,FALSE,"Online"
"Denver",M,54,bam@hodkubwul.pg,5,FALSE,"Online"
"Denver",M,70,foftajzi@fuc.mc,5,TRUE,"Phone"
"London",F,39,aci@fotriti.at,5,FALSE,"In store"
"Austin",F,61,gowopaufi@cufufacuk.tw,3,FALSE,"In store"
"Denver",M,59,tirroba@lopebi.tw,3,FALSE,"In store"
"London",M,49,jomaka@fo.ch,5,FALSE,"Online"
"Denver",F,26,budutmat@ib.tj,3,FALSE,"Online"
"Seattle",M,26,acoivasen@vij.tg,4,FALSE,"In store"
"Seattle",F,20,wiuzuti@rupzes.gl,5,FALSE,"In store"
"Denver",F,22,olma@zuwesi.ru,4,FALSE,"In store"
"Austin",M,43,be@amwicik.lc,3,FALSE,"Online"
"Seattle",M,67,il@okusez.ls,3,FALSE,"In store"
"Denver",M,74,rergardiw@iloca.hr,2,FALSE,"In store"
"London",M,38,caj@wocacel.gt,5,FALSE,"In store"
"Seattle",M,34,binogeofi@zacawlu.nc,5,FALSE,"Phone"
"Austin",M,51,gas@dekufzob.ae,3,FALSE,"In store"
"Seattle",F,59,na@fuomoli.hr,4,FALSE,"In store"
"Austin",M,51,jaraga@kul.pr,2,FALSE,"Online"
"San Diego",F,43,deflinu@adugez.af,5,FALSE,"Online"
"Seattle",F,34,ideri@itacizag.id,4,FALSE,"In store"
"Austin",F,35,warki@vubo.gf,5,FALSE,"Online"
"Seattle",M,18,hes@mipledif.as,4,FALSE,"In store"
"Seattle",F,53,ga@vuse.tg,3,FALSE,"In store"
"San Diego",M,61,hez@ov.va,4,FALSE,"Online"
"Denver",M,46,achebu@ig.bs,3,FALSE,"Online"
"London",M,21,resuzaaw@muze.wf,3,FALSE,"Online"
"Seattle",M,60,zosgusguh@aswucum.gy,4,FALSE,"Phone"
"London",M,67,juk@uv.za,5,FALSE,"Online"
"Denver",F,70,fowef@dok.uk,4,FALSE,"Online"
"Austin",F,50,ifvizaw@lo.lu,3,FALSE,"Online"
"Denver",F,40,apobip@na.ye,5,FALSE,"Online"
"Denver",F,47,fawaf@lukko.fk,5,FALSE,"Phone"
"London",F,44,kevsiw@wa.mn,4,FALSE,"In store"
"Denver",M,30,rufe@cow.md,4,FALSE,"In store"
"Denver",M,42,to@leuvu.tv,5,FALSE,"In store"
"Denver",M,75,igfag@fahikned.ua,4,FALSE,"In store"
"Seattle",F,55,sege@miutizor.mm,4,TRUE,"Online"
"Denver",F,37,albu@uhifud.al,4,FALSE,"In store"
"London",F,35,rueva@biz.br,4,FALSE,"In store"
"London",F,33,veva@lohejcaw.mn,4,FALSE,"In store"
"Denver",M,36,musalzin@nepo.cu,5,FALSE,"In store"
"Austin",M,43,did@va.bz,5,FALSE,"In store"
"Austin",M,45,huecu@huffadce.ky,1,FALSE,"In store"
"San Diego",M,49,mez@wibec.fj,4,FALSE,"In store"
"London",M,54,leutge@je.sr,5,FALSE,"Phone"
"Denver",F,58,naska@lilufa.gf,4,FALSE,"In store"
"London",M,30,med@bofapta.ac,4,FALSE,"Phone"
"Austin",F,63,vozvicna@ge.co,5,FALSE,"In store"
"San Diego",M,38,zad@visoetu.sn,3,FALSE,"In store"
"Austin",F,29,gedbanu@mur.mw,5,FALSE,"Online"
"Seattle",F,46,boedoene@tukbusez.cd,4,FALSE,"In store"
"Seattle",M,67,fetgohba@ezi.gs,5,FALSE,"In store"
"Austin",M,34,sifnefkaz@gun.eu,3,FALSE,"In store"
"San Diego",M,43,duwtukoc@ven.bo,4,FALSE,"In store"
"London",F,47,deh@webvo.mc,3,FALSE,"Phone"
"Denver",F,57,jap@na.st,5,FALSE,"Online"
"Denver",F,54,ortovko@dom.mh,5,FALSE,"In store"
"Austin",F,47,oguhwo@secojecip.nz,2,FALSE,"Online"
"Austin",M,43,zecwarev@bilbe.is,5,FALSE,"In store"
"London",M,59,usic@ki.az,4,FALSE,"In store"
"Denver",F,46,gacdohliw@tiighuf.er,4,FALSE,"In store"
"New York",M,52,vo@san.cy,3,FALSE,"Online"
"Seattle",F,49,bebuafe@dolitice.tw,4,FALSE,"In store"
"London",M,32,jojube@hes.pm,1,TRUE,"Online"
"London",F,33,curulta@mis.ax,4,FALSE,"Online"
"Austin",M,56,duras@ecdu.nr,3,FALSE,"In store"
"New York",M,49,vum@sepsudlof.tv,4,FALSE,"In store"
"Denver",F,38,isuiji@adalaga.sn,4,FALSE,"In store"
"Denver",F,42,ezevih@urugodla.ph,5,FALSE,"In store"
"Austin",F,48,womtip@owiogna.ph,5,FALSE,"In store"
"San Diego",M,46,urno@enut.tg,5,FALSE,"Online"
"Austin",F,45,nalerli@baago.wf,4,TRUE,"Online"
"Denver",M,55,kelhez@juravimi.bo,1,FALSE,"Online"
"Denver",F,32,gezuka@va.ao,1,TRUE,"Online"
"New York",M,74,jefoabe@pot.bb,4,FALSE,"In store"
"London",M,37,diig@teddamhu.ae,1,FALSE,"Online"
"Seattle",M,59,ketlo@cikodbaz.gq,4,FALSE,"Phone"
"London",F,56,ce@cirophac.sg,3,FALSE,"In store"
"Seattle",F,71,pas@ersuj.bz,3,FALSE,"In store"
"New York",F,64,edgi@fudete.lb,4,FALSE,"Online"
"Seattle",M,70,bimhilawo@ku.gs,5,FALSE,"Online"
"Denver",M,53,inofad@izohiaba.hk,5,FALSE,"In store"
"Austin",M,46,zeja@gun.np,5,FALSE,"In store"
"Denver",M,35,uzemivnu@fintes.cx,5,FALSE,"Phone"
"Seattle",M,57,baftolmav@wocelov.gr,4,TRUE,"Online"
"Denver",F,26,uhi@jah.pr,5,FALSE,"In store"
"Austin",M,35,meomape@funtep.pn,4,FALSE,"In store"
"Austin",F,75,kude@sik.mp,5,TRUE,"In store"
"Denver",M,28,kakjevif@ge.bd,5,FALSE,"In store"
"Seattle",F,43,upa@til.su,4,FALSE,"Online"
"Seattle",M,53,ze@burudil.as,5,FALSE,"In store"
"Austin",M,51,mukazti@olseve.tv,3,FALSE,"In store"
"Austin",M,35,egju@vaj.ge,4,FALSE,"In store"
"Seattle",F,53,oduc@uvobuh.ni,5,FALSE,"In store"
"Seattle",M,47,utju@adnus.md,5,FALSE,"In store"
"Denver",M,60,poza@hulreb.lu,1,FALSE,"In store"
"Seattle",M,54,tede@mosige.ug,5,FALSE,"Phone"
"New York",F,73,rot@ochikwi.hn,4,FALSE,"In store"
"San Diego",M,34,tona@bo.nz,3,FALSE,"Online"
"Denver",M,53,vih@ufoeguot.dk,3,FALSE,"In store"
"San Diego",F,64,ano@orrej.fo,1,FALSE,"Online"
"Seattle",F,29,sosruvo@tufaz.st,3,FALSE,"Phone"
"Seattle",M,33,zuzlavveb@ted.gp,3,FALSE,"Phone"
"Seattle",F,52,zekfosbe@uri.sx,5,FALSE,"In store"
"Seattle",F,45,peeloj@kot.jo,5,FALSE,"Phone"
"Denver",F,43,wabop@uk.ht,5,TRUE,"Phone"
"Denver",M,33,upo@zolho.so,5,FALSE,"Online"
"London",M,70,tol@non.gi,2,FALSE,"Online"
"Denver",F,33,cinjod@ra.lb,5,FALSE,"In store"
"Denver",M,64,hus@cepet.bd,3,FALSE,"In store"
"London",F,40,ric@ca.sx,4,FALSE,"Online"
"Austin",F,35,kojop@eha.no,3,FALSE,"Online"
"Denver",F,39,abewa@gud.id,5,FALSE,"In store"
"Denver",F,34,aju@fig.ss,4,FALSE,"In store"
"London",F,61,wur@bedti.nr,3,FALSE,"In store"
"London",F,46,didati@anbej.bh,5,FALSE,"In store"
"Seattle",F,49,falkihsuh@fuonu.ir,5,FALSE,"In store"
"Austin",F,42,dosisu@pud.kg,5,FALSE,"In store"
"San Diego",M,41,tus@ul.na,4,TRUE,"In store"
"Seattle",F,38,uk@mip.ar,5,FALSE,"In store"
"Denver",M,32,cev@hi.gp,5,FALSE,"Phone"
"Denver",M,31,lofwi@wibun.lk,5,FALSE,"In store"
"Denver",M,23,wunkuno@uc.gl,4,FALSE,"Online"
"San Diego",M,28,savif@gouhko.gd,2,FALSE,"In store"
"Denver",M,44,ifo@hap.pl,3,FALSE,"In store"
"Austin",M,65,gejte@keezi.vi,4,FALSE,"In store"
"London",M,50,otuhi@koiv.aw,4,FALSE,"Online"
"London",M,58,cafhe@cewlimo.ec,4,FALSE,"Phone"
"London",F,62,ufi@varzigod.bd,3,FALSE,"In store"
"Austin",F,67,fejzagzu@fi.li,4,FALSE,"In store"
"Denver",F,66,irujagpaf@def.ck,5,FALSE,"In store"
"Denver",M,23,asa@hoawibis.uy,3,FALSE,"In store"
"London",F,39,ovlas@vozasfi.li,4,FALSE,"Online"
"San Diego",M,27,cul@vu.eh,5,FALSE,"Online"
"Denver",F,57,viti@junecce.jm,4,FALSE,"Online"
"Denver",M,46,wevov@das.hk,1,FALSE,"In store"
"Denver",F,50,daaljaw@sir.es,4,FALSE,"In store"
"San Diego",F,19,teama@mukir.pw,3,FALSE,"Phone"
"London",F,47,pezilvet@je.tm,5,FALSE,"Online"
"Seattle",F,55,ene@fu.jp,4,TRUE,"In store"
"Denver",M,34,oktu@uctaho.cg,4,FALSE,"In store"
"London",M,25,licvaal@zenihelas.su,3,FALSE,"Online"
"London",M,63,vac@tihvazwoh.ug,2,FALSE,"In store"
"Seattle",F,68,sewolej@ijfiv.cz,4,FALSE,"Online"
"Austin",F,50,okjot@dirupma.au,4,FALSE,"In store"
"Seattle",M,33,de@ju.au,1,FALSE,"In store"
"London",F,41,dokbube@epu.br,2,TRUE,"In store"
"Denver",F,62,pab@fihid.com,5,FALSE,"Phone"
"San Diego",M,35,valci@ka.re,5,FALSE,"In store"
"Austin",F,23,ti@retir.zm,3,FALSE,"Online"
"San Diego",F,47,gouvdib@iwo.bg,5,TRUE,"Online"
"Austin",M,31,abfak@ku.cg,5,FALSE,"Phone"
"Denver",F,30,cesmu@eshogem.ge,2,FALSE,"In store"
"New York",M,34,coovaki@tu.hm,5,FALSE,"In store"
"Austin",M,40,daf@kis.tv,2,FALSE,"Online"
"New York",M,47,ba@gekni.net,4,FALSE,"In store"
"San Diego",F,39,vahimutu@zagatuno.pr,4,FALSE,"In store"
"New York",M,33,vegaw@patufu.vc,5,FALSE,"In store"
"Denver",F,42,ehip@ceoraol.ae,4,FALSE,"Online"
"Denver",F,17,denopaju@pu.ni,5,FALSE,"In store"
"New York",F,51,idhutcu@avzoc.as,5,FALSE,"In store"
"Seattle",F,67,wo@jirospi.tg,3,FALSE,"In store"
"Seattle",F,25,marophir@la.la,5,FALSE,"Online"
"London",M,51,de@wohaaco.sb,4,FALSE,"Phone"
"Austin",F,56,rehi@bevafgi.wf,2,FALSE,"Online"
"Denver",M,37,mo@laju.sd,3,FALSE,"Phone"
"Seattle",F,51,wekgek@nupot.io,5,FALSE,"Online"
"Austin",M,67,sunbaoz@po.ht,4,FALSE,"Phone"
"London",M,63,ek@nozmuib.am,1,FALSE,"In store"
"London",F,61,tu@cawrar.am,5,FALSE,"Phone"
"Seattle",F,44,lokbe@vopik.bs,5,FALSE,"Online"
"Denver",M,37,cuwfaut@genuf.hn,2,FALSE,"In store"
"Denver",F,56,bijaf@deejra.mm,5,FALSE,"Online"
"Denver",F,45,ato@zibohozi.ci,5,FALSE,"Phone"
"San Diego",M,58,ucbaeke@ug.ar,3,FALSE,"Online"
"Seattle",F,65,geholej@ginkebzik.com,5,FALSE,"In store"
"Austin",M,55,iwlestu@ziguk.tw,4,FALSE,"In store"
"Denver",M,33,tetawzok@cifkup.tz,2,TRUE,"In store"
"Denver",M,74,nunurzo@pecuk.lk,4,TRUE,"In store"
"Denver",F,53,acdu@ag.to,4,FALSE,"In store"
"New York",M,21,sidzion@orirun.mr,5,FALSE,"Online"
"Denver",F,36,aridinok@zagaf.jm,5,FALSE,"Online"
"Austin",F,66,us@jehanom.mh,5,FALSE,"In store"
"Austin",F,40,vavamjo@jo.ax,4,FALSE,"In store"
"London",F,69,ico@jeb.co,4,FALSE,"In store"
"Denver",M,60,jozofog@emijoek.sm,5,FALSE,"Online"
"Denver",F,72,so@pokuj.cz,5,FALSE,"In store"
